Link,Description,ASIN,Product Description,Manufacturer
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNjk0MTgzNjI4MDExNTk2OjE2ODUwMjI2NjM6c3BfbXRmOjIwMDM0Mzk5OTYwNDk4OjowOjo&url=%2FHalf-Moon-Waterproof-Backpack-Students%2Fdp%2FB085MHDJ93%2Fref%3Dsr_1_11_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685022663%26sprefix%3Dba%252Caps%252C283%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"['SPACIOUS AND LIGHTWEIGHT: Light weight & spacious laptop bag for men comes with 3 compartments. One is for carrying laptop inside (Upto 17""), with padding for safety, and space for laptop accessories like charger, etc. Second compartment of office bag for men is for books, files & all your day to day essentials. And third compartment of backpack for men is for your extra stuff. Laptop backpacks for men has provision for holding bottles on both sides & has padded shoulder straps for your comfort', 'COMFORT WITH QUALITY: This backpack for men has Wide, Padded & Adjustable shoulder straps & Padded Back for comfort in carrying heavy items. The laptop bag for men is stitched properly & Bartacks on every pressure point for extra durability. The office bag for men are made with strong yet light weight polyester fabric with heavy zippers. College Bags for men also comes with a Rain cover so that you can travel during rainy season without any problem. This laptop bag can be used by everyone.', 'SMART & TRENDY LOOKS: This Large backpack for men is smart, trendy and stylish in looks. The multipurpose college bags for men looks smart, athletic and venturesome and the blend of grey and red makes it appear exquisite. Your hiking trips, mountaineering experience cannot get completed without this amazing trekking backpack. PREMIUM FABRIC : Premium Polyester, Stylish and durable backpack for school /college and travel. Easily accommodate a laptop. Size: 45 cm X 31 cm X 22 cm', 'ENDURING & LONG LASTING LAPTOP BACKPACK: This trekking backpack for men/laptop bag for men is made up of highly durable material, which makes it suitable for all weather conditions including rains & extreme scorching heat. It will not only keep the inside stuff safe but will also resist damage to itself. We have designed the bag keeping your comfort in mind. Shoulder has high density padding, with 3D ventilated air foam padding to prevent sweating & to help you lift heavy objects easily.', 'OTHER FEATURES OF LAPTOP BAG FOR MEN: The office bag for men / office bag for women has Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment (can carry laptops of size 13, 14, 15.6 & 17 inches), Reflector Logo.']",B085MHDJ93,"['Product Dimensions :', '21 x 33 x 48 cm; 600 Grams', 'Date First Available :', '28 February 2020', 'Manufacturer :', 'Amazing Bags', 'ASIN :', 'B085MHDJ93', 'Item model number :', 'bag for men', 'Country of Origin :', 'India', 'Department :', 'Unisex Adult and Child', 'Manufacturer :', 'Amazing Bags, Half_Moon, New Delhi', 'Item Weight :', '600 g', 'Item Dimensions LxWxH :', '21 x 33 x 48 Centimeters', 'Generic Name :', 'laptop bag', 'Best Sellers Rank:', 'Customer Reviews:']",Amazing Bags
https://www.amazon.in/TRUE-HUMAN-Anti-Theft-backpack-charging/dp/B09QJ7ZF2Y/ref=sr_1_13?crid=2M096C61O4MLT&keywords=bags&qid=1685022663&sprefix=ba%2Caps%2C283&sr=8-13,[],B09QJ7ZF2Y,[],Amazing Bags
https://www.amazon.in/FUR-JADEN-Leatherette-Polypropylene-DUFF05/dp/B07M9BRCQ5/ref=sr_1_14?crid=2M096C61O4MLT&keywords=bags&qid=1685022663&sprefix=ba%2Caps%2C283&sr=8-14,"[""MATERIAL - We use Highest Quality of Artificial Leather which is Durable, Long Lasting and tested to ensure they don't peel off in just few months. The leather is also water resistant. Inner fabric lining ensured to have a soft touch feel. We use quality zips and accessories that have a long life."", 'Waterproof - With this unisex duffle bag, you can be rest assured that none of your belongings will be damaged by rain or accidental splashes. The interiors of this water-resistant travel duffle bag remain free from moisture even if you get caught in an unexpected shower.', 'Dimensions: 47 x 28 x 27 CM. Volume Capacity - 35 Litres. Huge Spacious Compartment', 'Design - This stylish yet utilitarian textured leatherette duffle bag can be used for corporate travel as well as to take to the gym. The Large Spacious Compartment is suitable for 3-4 days weekender or business trip, can be used as a carry-on flight bag as well.', 'Warranty - 100% Genuine Fur Jaden Men Bags, 10 days No Question asked replacement guarantee from the date of delivery. 6 Month Manufacturer and Seller Warranty against Manufacturing Defects']",B07M9BRCQ5,"['Is Discontinued By Manufacturer :', 'No', 'Product Dimensions :', '28 x 27 x 47 cm; 900 Grams', 'Date First Available :', '20 December 2018', 'Manufacturer :', 'Fur Jaden', 'ASIN :', 'B07M9BRCQ5', 'Item model number :', 'DUFF05', 'Country of Origin :', 'India', 'Manufacturer :', 'Fur Jaden, 3-C, Jai Hind Bld, Dr AM Road, Bhuleshwar, Mumbai 400002, 8080888028', 'Item Weight :', '900 g', 'Item Dimensions LxWxH :', '28 x 27 x 47 Centimeters', 'Net Quantity :', '1 count', 'Included Components :', '1 Duffle Bag', 'Generic Name :', 'Duffle Bag', 'Best Sellers Rank:', 'Customer Reviews:']",No
https://www.amazon.in/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTDMRY7/ref=sr_1_15?crid=2M096C61O4MLT&keywords=bags&qid=1685022663&sprefix=ba%2Caps%2C283&sr=8-15,"['Care Instructions: Wipe with Damp Cloth', 'Number Lock: This Fur Jaden Anti Theft laptop backpack comes equipped with a Number Lock. This helps keep your laptop and other belongings safe when you need to leave your bag unattended in a public space. The number lock sequence can be changed and customised by your directly.<br>', 'USB Charging Port: Now charge your devices on the go with your new Fur Jaden backpack without the hassle of carrying a bulk power bank in your pocket/ hand at all times.<br>', 'Ergonomic Design: This backpack has been designed to ensure equal weight distribution on your shoulders along with padded shoulder straps and breathable air mesh on the back.<br>', 'Dimension: 42 CM (L) x 30 CM (W) x 18 CM (D). Storage Capacity: 25L. Weight: 600 Grams; Warranty: 1 Year Manufacturer Warranty against Manufacturing Defects<br>', 'Age Range Description: Adult; Closure Type: Zipper; Lining Description: Polyester<br>']",B09VTDMRY7,"['Product Dimensions :', '30 x 18 x 42 cm; 700 Grams', 'Date First Available :', '17 March 2022', 'Manufacturer :', 'FUR JADEN', 'ASIN :', 'B09VTDMRY7', 'Item model number :', 'BM83', 'Country of Origin :', 'India', 'Department :', 'unisex-adult', 'Manufacturer :', 'FUR JADEN, Fur Jaden, 3C Jai Hind Bld, Dr AM Road, Bhuleshwar, Mumbai 400002', 'Packer :', 'Fur Jaden, 3C Jai Hind Bld, Dr AM Road, Bhuleshwar, Mumbai 400002', 'Item Weight :', '700 g', 'Item Dimensions LxWxH :', '30 x 18 x 42 Centimeters', 'Net Quantity :', '1.00 Unit', 'Generic Name :', 'Anti Theft Laptop Backpack', 'Best Sellers Rank:', 'Customer Reviews:']",FUR JADEN
https://www.amazon.in/Wesley-Spartan-Hiking-Raincover-Organiser/dp/B098QFF5TJ/ref=sr_1_16?crid=2M096C61O4MLT&keywords=bags&qid=1685022663&sprefix=ba%2Caps%2C283&sr=8-16,"['Spacious : This Rucksack bag is lightweight and comes with Three main compartment having the capacity of approx 45 Ltr, big enough to carry laptop of all sizes, books, clothes, camping gear; 3 main compartments to store all your essentials, A back mesh pocket to carry extra documents and numerous small pocket to carry all your small accessories', 'CAPACITY & SIZE : 45 Litres; Weight: 0.9 kg ; Dimensions: 22.9cm x 36.8cm x 50.8cm ; Utility : Ideal for Travel, Hiking, Trekking & Camping, Day trip.; HIGH QUALITY : A major problem in many rucksack and travelling bags is that it get torn between your journeys or within a short period of time but this Rucksack which is made from high Quality materials, is stitched properly and has bartacks on pressure points is strong enough to hold all your items without any problem', 'FEATURES : Back Padding, Chest Strap, Earphone Cord Support, Unique Design, Hip Belt, Integrated Rain Cover, Laptop Compartment, Telescope Handle, Water Bottle / Umbrella Pouch, Zip Closure, Padded Handles, Padded Shoulder Strap , Breathable Mesh etc.; Closure Type: Zipper; Age Range Description: Adult', 'COMFORTABLE TRAVEL : Backside Honeycomb padded structure which helps you travelling comfortably all day long, provides proper air circulation while in summer also to prevent you feel more relax. Chest Strap, Hip Belt, Straight Shaped Straps structure which fits on your shoulders very comfortably makes you lift heavy objects easily.', '12 Months Limited Brand Warranty']",B098QFF5TJ,"['Product Dimensions :', '36.8 x 22.9 x 50.8 cm; 900 Grams', 'Date First Available :', '6 July 2021', 'Manufacturer :', 'Wesley', 'ASIN :', 'B098QFF5TJ', 'Item model number :', 'Spartan Hiking', 'Country of Origin :', 'India', 'Department :', 'unisex-adult', 'Manufacturer :', 'Wesley, Longani Trading Company, F-82, Sector-1, Bawana Industrial Area, Delhi-110039. Ph-9560940507', 'Packer :', 'Longani Trading Company, F-82, Sector-1, Bawana Industrial Area, Delhi-110039. Ph-9560940507', 'Item Weight :', '900 g', 'Item Dimensions LxWxH :', '36.8 x 22.9 x 50.8 Centimeters', 'Included Components :', 'backpack, Raincover', 'Generic Name :', 'LAPTOP BACKPACK', 'Best Sellers Rank:', 'Customer Reviews:']",Wesley
https://www.amazon.in/Half-Moon-Waterproof-Backpack-Students/dp/B085MHDJ93/ref=sr_1_17?crid=2M096C61O4MLT&keywords=bags&qid=1685022663&sprefix=ba%2Caps%2C283&sr=8-17,"['SPACIOUS AND LIGHTWEIGHT: Light weight & spacious laptop bag for men comes with 3 compartments. One is for carrying laptop inside (Upto 17""), with padding for safety, and space for laptop accessories like charger, etc. Second compartment of office bag for men is for books, files & all your day to day essentials. And third compartment of backpack for men is for your extra stuff. Laptop backpacks for men has provision for holding bottles on both sides & has padded shoulder straps for your comfort', 'COMFORT WITH QUALITY: This backpack for men has Wide, Padded & Adjustable shoulder straps & Padded Back for comfort in carrying heavy items. The laptop bag for men is stitched properly & Bartacks on every pressure point for extra durability. The office bag for men are made with strong yet light weight polyester fabric with heavy zippers. College Bags for men also comes with a Rain cover so that you can travel during rainy season without any problem. This laptop bag can be used by everyone.', 'SMART & TRENDY LOOKS: This Large backpack for men is smart, trendy and stylish in looks. The multipurpose college bags for men looks smart, athletic and venturesome and the blend of grey and red makes it appear exquisite. Your hiking trips, mountaineering experience cannot get completed without this amazing trekking backpack. PREMIUM FABRIC : Premium Polyester, Stylish and durable backpack for school /college and travel. Easily accommodate a laptop. Size: 45 cm X 31 cm X 22 cm', 'ENDURING & LONG LASTING LAPTOP BACKPACK: This trekking backpack for men/laptop bag for men is made up of highly durable material, which makes it suitable for all weather conditions including rains & extreme scorching heat. It will not only keep the inside stuff safe but will also resist damage to itself. We have designed the bag keeping your comfort in mind. Shoulder has high density padding, with 3D ventilated air foam padding to prevent sweating & to help you lift heavy objects easily.', 'OTHER FEATURES OF LAPTOP BAG FOR MEN: The office bag for men / office bag for women has Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment (can carry laptops of size 13, 14, 15.6 & 17 inches), Reflector Logo.']",B085MHDJ93,"['Product Dimensions :', '21 x 33 x 48 cm; 600 Grams', 'Date First Available :', '28 February 2020', 'Manufacturer :', 'Amazing Bags', 'ASIN :', 'B085MHDJ93', 'Item model number :', 'bag for men', 'Country of Origin :', 'India', 'Department :', 'Unisex Adult and Child', 'Manufacturer :', 'Amazing Bags, Half_Moon, New Delhi', 'Item Weight :', '600 g', 'Item Dimensions LxWxH :', '21 x 33 x 48 Centimeters', 'Generic Name :', 'laptop bag', 'Best Sellers Rank:', 'Customer Reviews:']",Amazing Bags
https://www.amazon.in/Lunars-Bingo-Laptop-Resistant-48L/dp/B08YZ8FFBZ/ref=sr_1_18?crid=2M096C61O4MLT&keywords=bags&qid=1685022663&sprefix=ba%2Caps%2C283&sr=8-18,"['MADE IN INDIA - This �MAKE IN INDIA� Laptop bag for men features 3 large zippered compartments, 1 zip pocket at front, 2 side bottle pockets. This is a perfect laptop, office, school, college bag for men, women, boys and girls. In deed a perfect all-rounder backpack for men, school bags for boys and girls, College bag for boys and college bag for girls, office bag for men and women.', 'LAPTOP BAG FEATURES - Compartment Description: Up To 15 Inches; Style Name: Casual Backpack for men. Capacity: 48 liters. Size: 20 inch X 13.5 inch X 9.5 inch.', 'WATER RESISTANT � This laptop bag for men is stylish and durable unisex travel laptop backpack that is your perfect travel partner. School bags for boys is made of high-grade water-resistant polyester material that gives it strength and durable for long-term use. 12 months warranty for any manufacturing defects.', 'PADDED LAPTOP SLEEVE AND INTERNAL ORGANISER : Padded Laptop backpack for men has sleeve with holder to secure upto 15.6"" Laptops. This office bag for men is compatible with laptops like HP / Lenovo / Acer / ASUS / Dell. Internal organiser to neatly organise and store your keys, cables, stationary and other valuables from theft.', '1 YEAR WARRANTY - We offer 1 Year warranty for any manufacturing defects; BEST BACK SUPPORT - We have designed this laptop bag for men to keep your comfort in mind. Shoulder has 12MM high density padding, with 3D ventilated air foam padding to prevent sweating when you use the bag; Pattern Name: Solid; Age Range Description: Adult; Color Name: Black; Special Features: Laptop Compartment; Pattern Name: Solid; Age Range Description: Adult']",B08YZ8FFBZ,"['Product Dimensions :', '24.13 x 34.29 x 50.8 cm; 570 Grams', 'Date First Available :', '15 March 2021', 'Manufacturer :', 'Akshaya Rubbers, Hebbal Industrial Area, Mysore', 'ASIN :', 'B08YZ8FFBZ', 'Item model number :', 'Bingo 48L Laptop Bag', 'Country of Origin :', 'India', 'Department :', 'unisex-adult', 'Manufacturer :', 'Akshaya Rubbers, Hebbal Industrial Area, Mysore, 7022982998', 'Packer :', 'PAZZO INDIA, Hebbal Industrial Area, Mysore', 'Item Weight :', '570 g', 'Item Dimensions LxWxH :', '24.1 x 34.3 x 50.8 Centimeters', 'Best Sellers Rank:', 'Customer Reviews:']","Akshaya Rubbers, Hebbal Industrial Area, Mysore"
https://www.amazon.in/Safari-45L-21-OB-BLK/dp/B07BZ5VC4H/ref=sr_1_19?crid=2M096C61O4MLT&keywords=bags&qid=1685022663&sprefix=ba%2Caps%2C283&sr=8-19,"['Laptop Compatibility: Yes, Laptop Size: 17 inches', 'Outer Material: Polyester, Color: Black', 'Weight: 1.20 grams; Dimensions: 53 cms x 32 cms x 27 cms (LxWxH)', 'Number of compartments: 1; Warranty type: Manufacturer; 18 months', 'Closure Type: Zipper; Special Features: Back Padding; Pocket Description: Utility Pocket; Age Range Description: Adult']",B07BZ5VC4H,"['Is Discontinued By Manufacturer :', 'No', 'Product Dimensions :', '68.58 x 81.28 x 134.62 cm; 490 Grams', 'Date First Available :', '5 April 2018', 'Manufacturer :', 'Safari Industries (India) Ltd', 'ASIN :', 'B07BZ5VC4H', 'Item model number :', 'SEEK 45L 21 OB BLK', 'Country of Origin :', 'China', 'Department :', 'unisex-adult', 'Manufacturer :', 'Safari Industries (India) Ltd, Safari Industries Ltd 301/302, A-Wing, The Qube, M.V.Road, Marol, Andheri(East), Near international Airport Mumbai- 400059 +91-22-40381851/838', 'Packer :', 'Safari Industries Ltd 301/302, A-Wing, The Qube, M.V.Road, Marol, Andheri(East), Near international Airport Mumbai- 400059 +91-22-40381851/838', 'Importer :', 'Imported and Marketed by Safari Industries Ltd 301/302, A-Wing, The Qube, M.V.Road, Marol, Andheri(East), Near international Airport Mumbai- 400059 +91-22-40381851/838', 'Item Weight :', '490 g', 'Item Dimensions LxWxH :', '68.6 x 81.3 x 134.6 Centimeters', 'Net Quantity :', '1 Count', 'Included Components :', 'Safari 45.792 Ltrs Black Casual Backpack (Seek 45L 21 OB BLK)', 'Generic Name :', 'Backpack', 'Best Sellers Rank:', 'Customer Reviews:']",No
https://www.amazon.in/Lenovo-15-6-Inches-Everyday-Backpack/dp/B08R7RPVJF/ref=sr_1_20?crid=2M096C61O4MLT&keywords=bags&qid=1685022663&sprefix=ba%2Caps%2C283&sr=8-20,[],B07BZ5VC4H,[],No
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNjk0MTgzNjI4MDExNTk2OjE2ODUwMjI2NjM6c3BfYnRmOjIwMTEwMTgxNTEwOTk4OjowOjo&url=%2FMokobara-Backpack-Leather-Resistant-Laptop%2Fdp%2FB0B7X81X69%2Fref%3Dsr_1_21_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685022663%26sprefix%3Dba%252Caps%252C283%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"['CRAFTED WITH INDUSTRY BEST PREMIUM MATERIALS: Materials: Vegan leather and nylon fabric, Casing: Soft, Colour: Black, Water resistant: Yes; INDUSTRY BEST BACKPACK STORAGE: 45 x 31 x 13.5 cm Dimensions, 19L Capacity, Fits upto a 16� laptop <br>', 'FLAT OPENING TECH COMPARTMENT: 5 pockets to store your iPad, adapters and other tech accessories, Padded laptop compartment with lock strap <br>', 'MOST FEATURE RICH BACKPACK: USB Port:1, Power bank not included, Front compartment: slip pockets, pen pockets, zippered pockets, Expandable body, Hidden magnetic passport/phone pocket, Luggage sleeve, Hidden expandable water bottle/umbrella pocket <br>', 'MORE REASONS TO LOVE YOUR MOKOBARA: Warranty type: 12 Months, Register warranty on (mokobara.com/warranty), get in touch with us @7975298840 (10:30AM - 5:30PM MON-FRI) <br>', 'Lining Description: Polyester; Style Name: Casual; Strap Type: Shoulder Strap; Pattern Name: Solid; Color Name: Crypto; Age Range Description: Adult <br>']",B0B7X81X69,"['Product Dimensions :', '45 x 31 x 13.5 cm; 1.84 Kilograms', 'Date First Available :', '28 July 2022', 'Manufacturer :', 'Designed By Mokobara Lifestyle Private Limited', 'ASIN :', 'B0B7X81X69', 'Item model number :', 'AllWork', 'Country of Origin :', 'China', 'Department :', 'unisex-adult', 'Manufacturer :', 'Designed By Mokobara Lifestyle Private Limited', 'Packer :', 'Mokobara Lifestyle Private Limited, Bangalore.', 'Importer :', 'Mokobara Lifestyle Private Limited, Bangalore. Customer Care: Email : hello@mokobara.com Contact no. 7975298840 (10:30AM - 5:30PM MON-FRI)', 'Item Weight :', '1 kg 840 g', 'Item Dimensions LxWxH :', '45 x 31 x 13.5 Centimeters', 'Net Quantity :', '1.00 count', 'Best Sellers Rank:', 'Customer Reviews:']",Designed By Mokobara Lifestyle Private Limited
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNjk0MTgzNjI4MDExNTk2OjE2ODUwMjI2NjM6c3BfYnRmOjIwMTI0MzExMDI0ODk4OjowOjo&url=%2Fuppercase-Backpack-2300EBP1-resistant-sustainable%2Fdp%2FB0BWNCV31F%2Fref%3Dsr_1_22_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685022663%26sprefix%3Dba%252Caps%252C283%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"['Care Instructions: Wipe with Damp Cloth', 'Handcrafted with care and made up of premium quality robust material', 'Wrinkle free bag and 3x more water resistant with Rainproof zippers; Trolley sleeve to securely place the bags on the luggage', 'Right sized with sturdy stitching; Dimension: (28.2 cm x 14.1 cm x 42.2 cm); Warranty: 750 days international warranty', 'GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596)', 'Padded laptop compartment fits up to 14�, Back padding with Air mesh; Front access pocket for you to easily carry important small items with two bottle holders on the sides']",B0BWNCV31F,"['Product Dimensions :', '14.1 x 28.2 x 42.2 cm; 599 Grams', 'Date First Available :', '23 February 2023', 'Manufacturer :', 'Acefour Accessories Pvt. Ltd.', 'ASIN :', 'B0BWNCV31F', 'Item model number :', '2300EBP1TBL', 'Country of Origin :', 'India', 'Department :', 'unisex-adult', 'Manufacturer :', 'Acefour Accessories Pvt. Ltd., Acefour Accessories Pvt. Ltd. , Lodha Supremus Corp. Tower, Unit 1202,12th Floor,Saki Vihar road, Chandivali, Tunga Village, Opp. MTNL office, Andheri E, Mumbai -400072, Maharashtra, India. Customer Care: Email : customercare@uppercase.co.in & Contact no. +91 8691 800 800', 'Packer :', 'Acefour Accessories Pvt. Ltd.', 'Item Weight :', '599 g', 'Item Dimensions LxWxH :', '14.1 x 28.2 x 42.2 Centimeters', 'Net Quantity :', '1.00 count', 'Best Sellers Rank:', 'Customer Reviews:']",Acefour Accessories Pvt. Ltd.
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0OTA0NDAyODY5MjE5NzI6MTY4NTAyMjY3NTpzcF9hdGZfbmV4dDoyMDExMDE4MTUxMTE5ODo6MDo6&url=%2FMOKOBARA-TSBPK12CND22001-Backpack-Modern-Love%2Fdp%2FB08T1769X9%2Fref%3Dsr_1_17_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685022675%26sprefix%3Dba%252Caps%252C283%26sr%3D8-17-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"['CRAFTED WITH INDUSTRY BEST PREMIUM MATERIALS: Materials: Vegan leather and nylon fabric, Casing: Soft, Colour: Pink and Grey, Water resistant: Yes <br>', 'PADDED LAPTOP COMPARTMENT AND MAXED OUT STORAGE: Dimension: 29 x 14 x 41 cm, Capacity: 16L, Fits up to a 15.4� laptop <br>', 'MOST FEATURE RICH BACKPACK: Vegan leather trims, Padded shoulder straps, Easy length adjustment buckle & strap lock, Hidden expandable side water bottle pocket, Luggage sleeve. <br>', 'HIDDEN MAGNETIC POCKET: Snaps close and stores your phone/passport for quick access; MORE REASONS TO LOVE YOUR MOKOBARA: Warranty type: 12 Months, Register warranty on (mokobara.com/warranty), get in touch with us @7975298840 (10:30AM - 5:30PM MON-FRI) <br>', 'Compartment Description: Up To 16 Inches; Pattern Name: Solid; Color Name: Modern Love; Lining Description: Polyester; Closure Type: Zipper; Warranty Description: 12 Months Warranty; Age Range Description: Adult <br>']",B08T1769X9,"['Is Discontinued By Manufacturer :', 'No', 'Product Dimensions :', '41 x 29 x 14 cm; 800 Grams', 'Date First Available :', '13 January 2021', 'Manufacturer :', 'Designed By Mokobara Lifestyle Private Limited', 'ASIN :', 'B08T1769X9', 'Item model number :', 'TSBPK12CND22001', 'Country of Origin :', 'China', 'Department :', 'unisex-adult', 'Manufacturer :', 'Designed By Mokobara Lifestyle Private Limited, Mokobara Lifestyle Private Limited, Bangalore. Customer Care: Email : hello@mokobara.com Contact no. 7975298840 (10:30AM - 5:30PM MON-FRI)', 'Packer :', 'Mokobara', 'Importer :', 'Mokobara', 'Item Weight :', '800 g', 'Item Dimensions LxWxH :', '41 x 29 x 14 Centimeters', 'Net Quantity :', '1.00 count', 'Generic Name :', 'The Backpack - Nice and Dusty', 'Best Sellers Rank:', 'Customer Reviews:']",No
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0OTA0NDAyODY5MjE5NzI6MTY4NTAyMjY3NTpzcF9hdGZfbmV4dDoyMDExNjg4MjE4MTA5ODo6MDo6&url=%2FRed-Lemon-Unisex-adult-Waterproof-Charging%2Fdp%2FB09VGNTDRZ%2Fref%3Dsr_1_18_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685022675%26sprefix%3Dba%252Caps%252C283%26sr%3D8-18-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,[],B09VGNTDRZ,[],No
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPVLXD53/ref=sr_1_19?crid=2M096C61O4MLT&keywords=bags&qid=1685022675&sprefix=ba%2Caps%2C283&sr=8-19,"['Material: Water Resistant Strong Polyester', 'Compartments: 2 with padding', 'Laptop Size: 15.6 inch and below', 'Dimensions: LxWxH - 11 x 6 x 18 inches', 'Reflector Logo / Adjustable Padded Shoulder Straps / 2 Bottle holders / Padded Top Handle / Rain Cover']",B0BPVLXD53,"['Product Dimensions :', '15.5 x 28 x 46 cm; 650 Grams', 'Date First Available :', '12 December 2022', 'Manufacturer :', 'ADISA', 'ASIN :', 'B0BPVLXD53', 'Item model number :', 'BP043', 'Country of Origin :', 'India', 'Department :', 'Men', 'Manufacturer :', 'ADISA, ADISA INTERNATIONAL, 42/34, Upper Ground Floor, DLF Industrial Area, Kirti Nagar, New Delhi 110015, careadisa@gmail.com', 'Packer :', 'ADISA INTERNATIONAL, 42/34, Upper Ground Floor, DLF Industrial Area, Kirti Nagar, New Delhi 110015, careadisa@gmail.com', 'Item Weight :', '650 g', 'Item Dimensions LxWxH :', '15.5 x 28 x 46 Centimeters', 'Net Quantity :', '1 Piece', 'Included Components :', 'Laptop backpack and Rain Cover', 'Generic Name :', 'Laptop backpack', 'Best Sellers Rank:', 'Customer Reviews:']",ADISA
https://www.amazon.in/Gear-Black-Laptop-Backpack-LBPASPIRE0104/dp/B075MK4TXP/ref=sr_1_20?crid=2M096C61O4MLT&keywords=bags&qid=1685022675&sprefix=ba%2Caps%2C283&sr=8-20,[],B0BPVLXD53,[],ADISA
https://www.amazon.in/GEAR-Black-Blue-Backpack-years/dp/B019HA8AYG/ref=sr_1_21?crid=2M096C61O4MLT&keywords=bags&qid=1685022675&sprefix=ba%2Caps%2C283&sr=8-21,"['Outer Material: Polyester, Color: Black and Yellow.Ideal for 3-5 year old children.', 'Wear Resistant: Wear resistant, Stain resistant, Water Resistance: Water resistant; Dimensions: 49 cms x 33 cms x 10 cms (LxWxH)', 'Number of compartments: 1; Compatible Laptop Size : 15.4', 'Warranty Type: Manufacturer; 1 Year from the date of purchase', 'Pocket Description: Utility Pocket; Color Name: Black And Blue; Age Range Description: Adult; Closure Type: Zipper']",B019HA8AYG,"['Is Discontinued By Manufacturer :', 'No', 'Product Dimensions :', '49 x 33 x 10 cm; 82 Grams', 'Date First Available :', '17 December 2015', 'Manufacturer :', 'Gear Merchandise PVT LTD', 'ASIN :', 'B019HA8AYG', 'Item model number :', 'BKPCARYON0110', 'Country of Origin :', 'India', 'Department :', 'Men', 'Manufacturer :', 'Gear Merchandise PVT LTD, Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366', 'Packer :', 'Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366', 'Item Weight :', '82 g', 'Item Dimensions LxWxH :', '49 x 33 x 10 Centimeters', 'Net Quantity :', '1 count', 'Included Components :', 'Backpack', 'Generic Name :', 'Bag', 'Best Sellers Rank:', 'Customer Reviews:']",No
